dia	mes	ano	vazao
31	8	2022	48.995
30	8	2022	51.067
29	8	2022	45.633
28	8	2022	43.026
27	8	2022	42.385
26	8	2022	41.118
25	8	2022	43.026
24	8	2022	46.964
23	8	2022	51.067
22	8	2022	46.296
21	8	2022	44.32
20	8	2022	43.026
19	8	2022	45.633
18	8	2022	44.974
17	8	2022	47.637
16	8	2022	44.32
15	8	2022	46.296
14	8	2022	48.995
13	8	2022	51.766
12	8	2022	50.371
11	8	2022	51.766
10	8	2022	45.633
9	8	2022	45.633
8	8	2022	46.964
7	8	2022	51.067
6	8	2022	50.371
5	8	2022	52.47
4	8	2022	56.059
3	8	2022	43.026
2	8	2022	46.964
1	8	2022	43.671
31	7	2022	43.671
30	7	2022	45.633
29	7	2022	49.681
28	7	2022	47.637
27	7	2022	52.47
26	7	2022	58.266
25	7	2022	54.61
24	7	2022	53.179
23	7	2022	60.514
22	7	2022	62.035
21	7	2022	59.385
20	7	2022	60.892
19	7	2022	58.266
18	7	2022	57.895
17	7	2022	53.892
16	7	2022	55.332
15	7	2022	55.332
14	7	2022	52.47
13	7	2022	55.332
12	7	2022	53.179
11	7	2022	55.332
10	7	2022	58.266
9	7	2022	58.266
8	7	2022	60.514
7	7	2022	59.76
6	7	2022	58.266
5	7	2022	57.895
4	7	2022	57.526
3	7	2022	59.011
2	7	2022	60.514
1	7	2022	62.035
30	6	2022	62.035
29	6	2022	59.76
28	6	2022	59.76
27	6	2022	62.035
26	6	2022	62.035
25	6	2022	64.35
24	6	2022	67.499
23	6	2022	66.705
22	6	2022	66.705
21	6	2022	66.705
20	6	2022	65.916
19	6	2022	67.499
18	6	2022	66.705
17	6	2022	69.101
16	6	2022	68.298
15	6	2022	69.908
14	6	2022	67.499
13	6	2022	65.916
12	6	2022	66.705
11	6	2022	69.908
10	6	2022	69.101
9	6	2022	69.101
8	6	2022	69.101
7	6	2022	68.298
6	6	2022	70.72
5	6	2022	72.358
4	6	2022	72.358
3	6	2022	71.537
2	6	2022	75.686
1	6	2022	79.085
31	5	2022	81.681
30	5	2022	80.811
29	5	2022	81.681
28	5	2022	79.946
27	5	2022	74.013
26	5	2022	69.101
25	5	2022	71.537
24	5	2022	73.183
23	5	2022	74.013
22	5	2022	72.77
21	5	2022	74.013
20	5	2022	71.537
19	5	2022	72.358
18	5	2022	74.847
17	5	2022	76.529
16	5	2022	80.811
15	5	2022	80.811
14	5	2022	78.229
13	5	2022	79.946
12	5	2022	76.529
11	5	2022	86.096
10	5	2022	83.434
9	5	2022	80.811
8	5	2022	76.529
7	5	2022	71.537
6	5	2022	71.128
5	5	2022	69.101
4	5	2022	78.656
3	5	2022	88.798
2	5	2022	83.434
1	5	2022	85.204
30	4	2022	82.555
29	4	2022	86.096
28	4	2022	87.893
27	4	2022	90.164
26	4	2022	95.258
25	4	2022	96.198
24	4	2022	92.463
23	4	2022	91.54
22	4	2022	88.798
21	4	2022	96.198
20	4	2022	97.143
19	4	2022	108.822
18	4	2022	125.372
17	4	2022	136.28
16	4	2022	152.865
15	4	2022	153.453
14	4	2022	143.033
13	4	2022	125.372
12	4	2022	118.514
11	4	2022	113.874
10	4	2022	111.84
9	4	2022	110.83
8	4	2022	108.822
7	4	2022	111.84
6	4	2022	126.443
